URLSimilarityIndex,HasSocialNet,NoOfJS,NoOfImage,HasDescription,IsHTTPS,label
100.0,1,3,7,1,1,1
100.0,1,10,32,0,1,1
100.0,1,17,129,1,1,1
100.0,1,11,18,1,1,1
100.0,1,12,43,1,1,1
100.0,1,60,86,1,1,1
100.0,1,40,86,1,1,1
100.0,1,4,10,1,1,1
100.0,0,4,2,0,1,1
100.0,1,7,6,1,1,1
100.0,0,11,34,1,1,1
100.0,1,4,117,1,1,1
30.79584775,0,0,3,0,1,0
34.04808317,0,0,0,0,0,0
35.90926567,0,0,0,0,1,0
39.12595341,0,0,0,0,0,0
41.11111111,0,0,0,0,0,0
41.2605588,0,0,0,0,1,0
41.2605588,0,0,0,0,1,0
41.2605588,0,0,0,0,1,0
41.2605588,0,0,0,0,1,0
41.66666667,0,0,0,0,0,0
41.88888889,0,0,0,0,0,0
42.11111111,0,0,0,0,0,0
42.33333333,0,0,0,0,0,0
42.44444444,0,0,0,0,0,0
42.56055363,0,0,0,0,0,0
44.08163265,0,0,0,0,0,0
44.21768707,0,0,0,0,0,0
44.48979592,0,0,0,0,0,0
45.0,0,0,0,0,0,0
45.0,0,0,0,0,0,0
45.22222222,0,0,0,0,0,0
45.54905783,0,0,0,0,0,0
45.54905783,0,9,8,0,0,0
45.67901235,0,1,0,0,1,0
45.87394412,0,1,0,0,0,0
46.11111111,0,0,0,0,0,0
46.11111111,0,2,0,0,0,0
46.12244898,0,0,0,0,0,0
46.22222222,0,0,0,0,0,0
46.44444444,0,0,0,0,0,0
46.88888889,0,0,0,0,0,0
47.0,0,0,0,0,0,0
47.0,0,0,0,0,0,0
47.13571703,0,1,0,1,1,0
47.55555556,0,0,0,0,0,0
47.90465206,0,1,0,0,1,0
48.0,0,0,0,0,0,0
48.22222222,0,0,0,0,0,0
48.4375,0,0,0,0,1,0
48.44444444,0,0,0,0,0,0
48.66666667,0,0,0,0,0,0
48.66666667,0,0,0,0,0,0
48.77777778,0,0,0,0,0,0
48.88888889,0,0,0,0,0,0
48.97959184,0,0,0,0,0,0
49.0,0,0,0,0,0,0
49.0,0,0,0,0,0,0
49.11564626,0,1,0,0,0,0
49.25170068,0,1,0,0,0,0
49.25170068,0,1,0,0,0,0
49.25170068,0,0,0,0,0,0
49.3877551,0,0,0,0,0,0
49.52380952,0,0,0,0,0,0
49.52380952,0,0,0,0,0,0
49.66666667,0,0,0,0,0,0
49.93197279,0,0,0,0,0,0
49.93197279,0,0,0,0,0,0
50.7881584,0,0,0,0,1,0
51.07212476,0,0,3,0,1,0
51.29251701,0,0,0,0,0,0
51.40330642,0,0,0,0,1,0
51.40330642,0,0,1,0,1,0
51.42857143,0,0,0,0,0,0
51.56462585,0,0,0,0,0,0
51.63398693,0,1,1,0,1,0
51.78687459,0,0,0,0,1,0
51.83673469,0,0,0,0,0,0
51.91135734,0,0,0,0,0,0
52.11111111,0,0,0,0,0,0
52.17224145,0,1,0,0,1,0
52.22222222,0,0,0,0,0,0
52.24913495,0,2,1,0,1,0
52.33333333,0,0,0,0,0,0
52.63360246,0,0,1,0,1,0
53.11111111,0,2,1,0,0,0
53.22222222,0,0,0,0,0,0
53.44444444,0,0,0,0,0,0
53.63321799,0,0,5,0,1,0
53.99816176,0,0,0,0,1,0
53.99816176,0,0,0,0,1,0
54.38596491,0,1,1,0,1,0
54.44444444,0,0,0,0,0,0
54.44444444,0,0,0,0,0,0
54.44444444,0,0,0,0,0,0
54.44444444,0,0,0,0,0,0
54.55555556,0,0,0,0,0,0
54.55594002,0,0,0,0,1,0
54.88888889,0,0,0,0,0,0
54.88888889,0,0,0,0,0,0
54.88888889,0,0,0,0,0,0
54.91727941,0,0,0,0,1,0
55.0,0,0,0,0,0,0
55.0,0,0,0,0,0,0
55.00919118,0,0,0,0,1,0
55.06925208,0,0,0,0,0,0
55.09419454,0,0,0,0,1,0
55.10110294,0,0,0,0,1,0
55.10110294,0,0,0,0,0,0
55.10110294,0,0,0,0,1,0
55.11111111,0,0,0,0,0,0
55.11111111,0,0,0,0,0,0
55.33333333,0,0,0,0,0,0
55.37414966,0,0,0,0,0,0
55.44444444,0,0,0,0,0,0
55.44444444,0,0,0,0,0,0
55.46875,0,0,0,0,1,0
55.55555556,0,0,0,0,1,0
55.81546459,0,5,0,0,1,0
55.88888889,0,0,0,0,0,0
55.91836735,0,0,0,0,0,0
56.0,0,0,0,0,0,0
56.05442177,0,0,0,0,0,0
56.19047619,0,0,0,0,0,0
56.32653061,0,0,0,0,0,0
56.32653061,0,0,0,0,0,0
56.38786765,0,0,0,0,0,0
56.38786765,0,0,0,0,0,0
56.39889197,0,0,0,0,0,0
56.59863946,0,0,0,0,0,0
56.59863946,0,0,0,0,0,0
56.66016894,0,0,0,0,1,0
56.73469388,0,0,0,0,0,0
56.97808535,0,0,0,0,1,0
57.11500975,0,0,0,0,0,0
57.13187236,0,0,1,0,1,0
57.13187236,0,0,0,0,1,0
57.24496426,0,0,0,0,0,0
57.41496599,0,0,0,0,0,0
57.55102041,0,0,0,0,0,0
57.55102041,0,0,0,0,0,0
57.67463235,0,0,0,0,1,0
57.90080738,0,0,0,0,0,0
57.97770088,0,1,1,0,1,0
58.08966862,0,0,0,0,1,0
58.0952381,0,0,0,0,0,0
58.13148789,0,4,1,0,1,0
58.36734694,0,0,0,0,0,0
58.44444444,0,0,0,0,0,0
58.59375,0,0,0,0,0,0
58.63945578,0,0,0,0,0,0
58.7755102,0,1,0,0,0,0
58.77777778,0,0,0,0,0,0
59.0,0,0,0,0,0,0
59.0,0,0,0,0,0,0
59.04761905,0,0,0,0,0,0
59.18367347,0,0,0,0,0,0
59.22222222,0,2,1,0,0,0
59.31972789,0,0,0,0,0,0
59.31972789,0,0,0,0,0,0
59.44444444,0,0,0,0,0,0
59.44444444,0,0,0,0,0,0
59.55555556,0,0,0,0,0,0
59.66666667,0,0,0,0,0,0
59.66666667,0,0,0,0,0,0
59.84405458,0,0,0,0,1,0
59.88888889,0,0,0,0,0,0
59.88888889,0,0,0,0,0,0
59.9740091,0,0,0,0,1,0
60.0,0,0,0,0,0,0
60.0,0,0,0,0,0,0
60.11111111,0,1,4,0,0,0
60.13605442,0,0,0,0,0,0
60.22222222,0,0,0,0,0,0
60.22222222,0,1,0,0,0,0
60.27210884,0,0,0,0,0,0
60.33333333,0,0,0,0,0,0
60.55555556,0,0,0,0,0,0
60.62378168,0,0,0,0,0,0
60.66176471,0,0,0,0,1,0
60.77777778,0,0,0,0,0,0
60.77777778,0,0,0,0,0,0
60.77777778,0,0,0,0,0,0
60.89965398,0,0,0,0,1,0
60.94866797,0,0,0,0,0,0
61.07862248,0,0,0,0,0,0
61.11111111,0,0,0,0,0,0
61.12132353,0,0,0,0,1,0
61.22222222,0,0,0,0,0,0
61.514802,0,0,0,0,1,0
61.55555556,0,0,0,0,0,0
61.59844055,0,0,0,0,0,0
61.66666667,0,0,0,0,0,0
61.77777778,0,0,2,0,0,0
61.88888889,0,0,0,0,0,0
61.92332684,0,0,0,0,0,0
62.11111111,0,0,0,0,0,0
62.22222222,0,1,0,0,0,0
62.31617647,0,2,0,0,0,0
62.44444444,0,0,0,0,0,0
62.44444444,0,0,0,0,0,0
62.44444444,0,0,0,0,0,0
62.66666667,0,0,0,0,0,0
62.68382353,0,0,0,0,0,0
62.99319728,0,1,0,0,0,0
62.99319728,0,0,0,0,0,0
63.1292517,0,0,0,0,0,0
63.48278103,0,0,0,0,0,0
63.49030471,0,0,0,0,0,0
63.6565097,0,0,0,0,0,0
63.80952381,0,0,0,0,0,0
63.86005383,0,1,0,0,1,0
63.94557823,0,1,0,0,0,0
64.01384083,0,1,1,0,1,0
64.08163265,0,0,0,0,0,0
64.21768707,0,0,0,0,0,0
64.32141484,0,0,0,0,1,0
64.3537415,0,0,0,0,0,0
64.3537415,0,0,0,0,0,0
64.39830834,0,0,0,0,0,0
64.44444444,0,0,0,0,0,0
64.48753463,0,0,0,0,0,0
64.48979592,0,0,0,0,0,0
64.62585034,0,0,0,0,0,0
64.62585034,0,0,0,0,0,0
64.89795918,0,0,0,0,0,0
65.01345636,0,0,0,0,1,0
65.03401361,0,1,0,1,0,0
65.17006803,0,0,0,0,0,0
65.17006803,0,1,0,0,0,0
65.22222222,0,0,0,0,0,0
65.30612245,0,0,0,0,0,0
65.30612245,0,0,0,0,0,0
65.44217687,0,0,0,0,0,0
65.44217687,0,0,0,0,0,0
65.44444444,0,0,0,0,0,0
65.57823129,0,0,0,0,0,0
65.85034014,0,0,0,0,0,0
65.88888889,0,0,0,0,0,0
66.0,0,0,0,0,0,0
66.01689409,0,0,0,0,0,0
66.11111111,0,1,0,0,0,0
66.12244898,0,0,0,0,0,0
66.22222222,0,1,2,0,0,0
66.22222222,0,3,3,1,0,0
66.2585034,0,1,0,0,0,0
66.2585034,0,0,0,0,0,0
66.2585034,0,1,0,0,0,0
66.44444444,0,0,0,0,0,0
66.55132641,0,4,5,0,1,0
66.55555556,0,0,0,0,0,0
66.55555556,0,0,0,0,0,0
66.66666667,0,0,0,0,0,0
66.66666667,0,0,0,0,0,0
66.77777778,0,0,0,0,0,0
66.77777778,0,0,0,0,0,0
66.77777778,0,0,0,0,0,0
66.88888889,0,0,1,0,0,0
66.95772059,0,0,0,0,1,0
67.04963235,0,0,0,0,1,0
67.11111111,0,0,0,0,0,0
67.14154412,0,3,0,0,1,0
67.22222222,0,0,0,0,0,0
67.32536765,0,1,1,0,1,0
67.33333333,0,0,0,0,0,0
67.34693878,0,0,0,0,0,0
67.34693878,0,0,0,0,0,0
67.34693878,0,0,0,0,0,0
67.34693878,0,0,0,0,0,0
67.44444444,0,1,0,0,0,0
68.11111111,0,0,0,0,0,0
68.11111111,1,0,9,0,0,0
68.11111111,0,0,0,0,0,0
68.11111111,0,0,0,0,0,0
68.22222222,0,0,0,0,0,0
68.44444444,0,0,0,0,0,0
68.55555556,0,0,0,0,0,0
68.66666667,0,0,0,0,0,0
68.70404412,0,0,0,0,0,0
68.77777778,0,0,0,0,0,0
68.97977941,0,0,0,0,0,0
69.07169118,0,0,0,0,0,0
69.16360294,0,0,0,0,0,0
69.65986395,0,0,0,0,0,0
70.06802721,0,0,0,0,0,0
70.43534763,0,0,0,0,0,0
70.47619048,0,2,0,0,0,0
70.47619048,0,1,1,0,0,0
70.47619048,0,0,0,0,0,0
70.47619048,0,1,0,0,0,0
70.52380952,0,0,0,0,0,0
70.58171745,0,1,0,0,0,0
70.6122449,0,1,0,0,0,0
70.72610294,0,0,3,1,0,0
70.72610294,0,0,0,1,0,0
70.7420223,0,1,0,0,1,0
70.88435374,0,1,0,0,0,0
70.90992647,0,3,1,0,0,0
71.02040816,0,0,0,0,0,0
71.02040816,0,0,0,0,0,0
71.15646259,0,0,0,0,0,0
71.15646259,0,0,0,0,0,0
71.25950972,1,12,9,0,0,0
71.42857143,0,0,0,0,0,0
71.51095732,0,0,0,0,0,0
71.55555556,0,2,0,0,0,0
71.55555556,0,0,0,0,0,0
71.56462585,0,0,0,0,0,0
71.56462585,0,0,0,0,0,0
71.66666667,0,0,0,0,0,0
71.70068027,0,0,0,0,0,0
71.70068027,0,0,0,0,0,0
71.77777778,0,0,0,0,0,0
71.83673469,0,0,0,0,0,0
71.83673469,0,1,0,0,0,0
71.83673469,0,0,0,0,0,0
71.83673469,0,1,0,0,0,0
71.97278912,0,0,0,0,0,0
72.22222222,0,0,1,0,0,0
72.38095238,0,1,0,0,0,0
72.44444444,0,0,0,0,0,0
72.44444444,0,1,0,0,0,0
72.44444444,0,0,0,0,0,0
72.44444444,0,0,0,0,0,0
72.5170068,0,1,0,0,0,0
72.65306122,0,0,0,0,1,0
72.77777778,0,0,0,0,0,0
72.77777778,0,2,0,1,0,0
72.88888889,0,0,0,0,0,0
72.92517007,0,0,0,0,0,0
72.92517007,0,2,0,0,0,0
72.92517007,0,0,0,0,0,0
73.0,0,0,0,0,0,0
73.11111111,0,0,0,0,0,0
73.11111111,0,0,0,0,0,0
73.11111111,0,0,0,0,0,0
73.19727891,0,0,0,0,0,0
73.22222222,0,0,0,0,0,0
73.22222222,0,0,0,0,0,0
73.33333333,0,0,0,0,0,0
73.33333333,0,0,0,0,0,0
73.33333333,0,0,0,0,0,0
73.44444444,0,1,0,0,0,0
73.66666667,0,0,0,0,0,0
73.7414966,0,0,0,0,0,0
73.77777778,0,0,0,0,0,0
73.77777778,0,4,5,1,0,0
73.82478632,0,0,0,0,1,0
73.88888889,0,0,0,0,0,0
74.0,0,1,0,0,0,0
74.0,0,0,0,0,0,0
74.01360544,0,0,0,0,0,0
74.11111111,0,1,0,0,0,0
74.14965986,0,1,0,0,0,0
74.44444444,0,0,0,0,0,0
74.44444444,0,0,0,0,0,0
74.55555556,0,0,0,0,0,0
74.55555556,0,0,0,0,0,0
74.55555556,0,2,6,1,0,0
74.66666667,0,0,0,0,0,0
74.77777778,0,0,0,0,0,0
74.77777778,0,0,0,0,0,0
74.85582468,0,1,0,0,1,0
74.88888889,0,0,0,0,0,0
75.0,0,0,0,0,0,0
75.33333333,0,0,0,0,0,0
75.33333333,0,1,0,0,0,0
75.33333333,0,1,0,0,0,0
76.37867647,0,0,0,0,0,0
76.41325536,0,1,0,0,1,0
76.73469388,0,1,0,0,0,0
76.73469388,0,2,0,0,0,0
77.14285714,0,0,0,0,0,0
77.27891156,0,0,0,0,0,0
77.41496599,0,0,0,0,1,0
77.68707483,0,0,0,0,0,0
77.77777778,0,0,4,0,0,0
77.82312925,0,0,0,0,0,0
78.03768681,0,0,0,0,0,0
78.0952381,0,0,0,0,0,0
78.23129252,0,0,0,0,0,0
78.36734694,0,2,0,1,0,0
78.36734694,0,1,0,0,0,0
78.36734694,0,0,0,0,0,0
78.50340136,0,0,0,0,0,0
78.50340136,0,0,0,0,0,0
78.55555556,0,1,1,0,0,0
78.63945578,0,0,0,0,0,0
78.63945578,0,0,0,0,0,0
78.66666667,0,0,0,0,0,0
78.7755102,0,0,0,0,0,0
78.88888889,0,2,0,0,0,0
79.0,0,2,0,0,0,0
79.04761905,0,1,8,1,0,0
79.04761905,0,0,0,0,0,0
79.18367347,0,0,0,0,0,0
79.18367347,0,0,0,0,0,0
79.33333333,0,0,0,0,0,0
79.33333333,0,0,0,0,0,0
79.55555556,0,0,0,0,0,0
79.66666667,0,0,0,0,0,0
79.72789116,0,0,0,0,0,0
79.77777778,0,0,0,0,0,0
79.77777778,0,0,0,0,0,0
79.88888889,0,0,0,0,0,0
79.88888889,0,0,0,0,0,0
79.88888889,0,0,0,0,0,0
80.0,0,0,0,0,0,0
80.0,0,0,0,0,0,0
80.11111111,0,0,2,0,0,0
80.22222222,0,0,0,0,0,0
80.44444444,0,0,0,0,0,0
80.44444444,0,0,0,0,0,0
80.44444444,0,0,0,0,0,0
80.44444444,0,0,0,0,0,0
80.44444444,0,0,0,0,0,0
80.66666667,0,0,0,0,0,0
80.66666667,0,0,0,0,0,0
80.66666667,0,2,0,0,0,0
80.66666667,0,0,0,0,0,0
80.77777778,0,0,0,0,0,0
80.81632653,0,0,0,0,1,0
80.81632653,0,0,0,0,0,0
80.81632653,0,0,0,0,0,0
80.83639706,0,0,0,0,0,0
80.88888889,0,1,0,0,0,0
81.0,0,0,0,0,0,0
81.11111111,0,1,0,0,0,0
81.19953864,0,0,0,0,1,0
81.22222222,0,0,0,0,0,0
81.33333333,0,0,0,0,0,0
81.33333333,0,0,0,0,0,0
81.33333333,0,0,0,0,0,0
81.33333333,0,2,0,1,0,0
81.43021915,0,0,0,0,0,0
81.44444444,0,0,0,0,0,0
81.66360294,0,0,0,0,1,0
81.66360294,0,0,0,0,0,0
81.93933824,0,0,0,0,1,0
82.0,0,0,0,0,0,0
82.0,0,1,0,0,0,0
82.21507353,0,0,0,0,0,0
82.49080882,0,0,0,0,0,0
83.04227941,0,1,0,0,0,0
83.96770473,0,3,0,0,1,0
84.3537415,0,0,0,0,0,0
84.62585034,0,0,0,0,0,0
84.62585034,0,0,0,0,0,0
85.44217687,0,0,0,0,0,0
85.44217687,0,0,0,0,0,0
85.44444444,0,0,0,0,0,0
85.55555556,0,0,0,0,0,0
85.66666667,0,0,0,0,0,0
85.66666667,0,0,0,0,0,0
85.66666667,0,0,0,0,0,0
85.66666667,0,2,0,1,0,0
85.83333333,0,0,0,0,0,0
85.88888889,0,4,0,0,0,0
85.98639456,0,0,0,0,0,0
85.98639456,0,0,0,0,1,0
86.12244898,0,2,0,0,0,0
86.12244898,0,0,0,0,0,0
86.2585034,0,0,0,0,0,0
86.2585034,0,1,0,0,0,0
86.2585034,0,0,0,0,0,0
86.33333333,0,0,0,0,0,0
86.44444444,0,0,0,0,0,0
86.66666667,0,1,0,0,0,0
86.66666667,0,0,0,0,0,0
86.77777778,0,2,0,0,0,0
86.88888889,0,0,0,0,0,0
87.0,0,4,0,0,0,0
87.0,0,4,0,0,0,0
87.07482993,0,0,0,0,0,0
87.22222222,0,0,0,0,0,0
87.33333333,0,0,0,1,0,0
87.34693878,0,0,0,0,0,0
87.34693878,0,0,0,0,0,0
87.34693878,0,1,1,1,0,0
87.66666667,0,0,1,0,0,0
88.0,0,1,0,0,0,0
92.24489796,0,0,0,0,0,0
92.92517007,0,15,10,0,0,0
93.7414966,0,0,0,0,0,0
94.11111111,0,0,0,0,0,0
94.11111111,0,0,0,0,0,0
94.11111111,0,0,0,0,0,0
94.11111111,0,0,0,0,0,0
94.11111111,0,0,0,0,0,0
100.0,0,20,25,1,1,1
100.0,1,16,29,1,1,1
100.0,0,19,59,0,1,1
100.0,1,16,59,1,1,1
100.0,1,13,20,0,1,1
100.0,1,4,19,1,1,1
100.0,1,10,6,1,1,1
100.0,1,12,19,0,1,1
100.0,1,24,61,1,1,1
100.0,0,2,15,1,1,1
100.0,1,70,51,0,1,1
100.0,1,8,47,1,1,1
100.0,1,7,16,0,1,1
100.0,1,8,4,0,1,1
100.0,1,3,15,1,1,1
100.0,0,7,13,1,1,1
100.0,0,15,60,1,1,1
100.0,1,11,21,1,1,1
100.0,1,4,39,1,1,1
100.0,1,11,14,0,1,1
100.0,1,4,31,1,1,1
100.0,1,9,19,0,1,1
100.0,0,23,8,1,1,1
100.0,1,17,10,1,1,1
100.0,0,17,2,1,1,1
100.0,1,14,29,1,1,1
100.0,1,29,50,0,1,1
100.0,1,9,89,1,1,1
100.0,1,36,49,1,1,1
100.0,0,9,19,1,1,1
100.0,1,2,1,0,1,1
100.0,0,16,8,1,1,1
100.0,1,44,49,1,1,1
100.0,0,3,5,1,1,1
100.0,1,7,8,0,1,1
100.0,0,14,0,1,1,1
100.0,1,1,5,1,1,1
100.0,1,13,24,1,1,1
100.0,1,7,9,0,1,1
100.0,1,15,18,0,1,1
100.0,1,13,16,0,1,1
100.0,1,12,92,1,1,1
100.0,1,15,34,1,1,1
100.0,1,17,46,1,1,1
100.0,1,10,8,1,1,1
100.0,1,25,8,0,1,1
100.0,0,10,13,1,1,1
100.0,0,8,34,1,1,1
100.0,1,28,28,1,1,1
100.0,1,9,35,1,1,1
100.0,1,44,24,0,1,1
100.0,0,5,31,1,1,1
100.0,1,11,8,1,1,1
100.0,1,17,43,1,1,1
100.0,0,7,4,1,1,1
100.0,1,11,81,0,1,1
100.0,1,21,15,1,1,1
100.0,1,6,32,1,1,1
100.0,1,7,18,1,1,1
100.0,1,21,24,0,1,1
100.0,1,2,23,1,1,1
100.0,1,27,274,1,1,1
100.0,1,8,14,0,1,1
100.0,1,17,28,1,1,1
100.0,1,5,3,1,1,1
100.0,1,9,71,1,1,1
100.0,1,18,11,1,1,1
100.0,1,21,32,1,1,1
100.0,1,15,77,1,1,1
100.0,0,11,7,0,1,1
100.0,1,18,11,0,1,1
100.0,0,15,53,0,1,1
100.0,1,12,16,1,1,1
100.0,1,20,66,1,1,1
100.0,0,16,1,1,1,1
100.0,1,16,28,1,1,1
100.0,1,14,66,1,1,1
100.0,1,357,89,0,1,1
100.0,1,47,60,0,1,1
100.0,1,2,9,0,1,1
100.0,1,19,16,0,1,1
100.0,0,6,15,1,1,1
100.0,0,1,24,1,1,1
100.0,1,5,7,1,1,1
100.0,1,0,6,1,1,1
100.0,1,7,49,1,1,1
100.0,1,7,30,0,1,1
100.0,1,16,30,0,1,1
100.0,1,317,58,1,1,1
100.0,1,6,19,1,1,1
100.0,1,26,4,1,1,1
100.0,1,14,15,1,1,1
100.0,0,13,1,1,1,1
100.0,0,14,5,0,1,1
100.0,1,32,38,1,1,1
100.0,1,3,11,1,1,1
100.0,0,3,4,1,1,1
100.0,1,5,158,0,1,1
100.0,1,9,37,1,1,1
100.0,0,41,164,1,1,1
100.0,1,12,23,1,1,1
100.0,1,11,17,1,1,1
100.0,1,8,5,1,1,1
100.0,1,29,93,1,1,1
100.0,1,29,82,1,1,1
100.0,1,54,28,1,1,1
100.0,1,6,26,1,1,1
100.0,0,8,15,0,1,1
100.0,1,13,10,1,1,1
100.0,1,14,18,1,1,1
100.0,0,1,3,0,1,1
100.0,0,11,2,1,1,1
100.0,1,7,25,1,1,1
100.0,1,37,9,1,1,1
100.0,1,36,139,1,1,1
100.0,1,28,76,0,1,1
100.0,1,10,24,1,1,1
100.0,1,15,29,0,1,1
100.0,1,10,69,1,1,1
100.0,0,16,37,1,1,1
100.0,0,24,100,1,1,1
100.0,1,34,12,0,1,1
100.0,1,7,53,1,1,1
100.0,1,9,44,1,1,1
100.0,1,5,72,0,1,1
100.0,1,35,32,0,1,1
100.0,1,2,18,1,1,1
100.0,1,21,18,1,1,1
100.0,1,9,92,0,1,1
100.0,0,0,11,1,1,1
100.0,1,30,20,0,1,1
100.0,1,11,73,1,1,1
100.0,1,22,8,0,1,1
100.0,1,10,19,1,1,1
100.0,1,11,7,1,1,1
100.0,1,11,54,1,1,1
100.0,1,5,12,0,1,1
100.0,1,67,25,0,1,1
100.0,1,6,26,1,1,1
100.0,1,30,17,0,1,1
100.0,1,17,21,1,1,1
100.0,0,60,77,0,1,1
100.0,1,4,24,0,1,1
100.0,1,11,35,1,1,1
100.0,1,31,30,0,1,1
100.0,1,24,18,0,1,1
100.0,1,5,22,0,1,1
100.0,1,4,33,1,1,1
100.0,1,25,46,1,1,1
100.0,1,23,15,1,1,1
100.0,0,8,62,1,1,1
100.0,0,23,34,1,1,1
100.0,1,13,53,0,1,1
100.0,1,10,218,1,1,1
100.0,1,10,12,1,1,1
100.0,1,4,18,1,1,1
100.0,1,19,73,1,1,1
100.0,0,29,14,1,1,1
100.0,1,25,64,1,1,1
100.0,1,44,33,0,1,1
100.0,1,7,48,1,1,1
100.0,1,7,15,1,1,1
100.0,1,4,22,1,1,1
100.0,1,45,7,0,1,1
100.0,1,2,14,0,1,1
100.0,1,37,34,1,1,1
100.0,1,28,81,1,1,1
100.0,1,28,41,1,1,1
100.0,1,23,5,0,1,1
100.0,1,9,24,0,1,1
100.0,1,11,31,1,1,1
100.0,1,13,24,1,1,1
100.0,1,19,17,0,1,1
100.0,1,9,29,1,1,1
100.0,1,2,25,1,1,1
100.0,1,29,30,0,1,1
100.0,1,17,13,0,1,1
100.0,0,7,3,1,1,1
100.0,0,4,72,1,1,1
100.0,1,13,28,0,1,1
100.0,1,39,27,0,1,1
100.0,1,17,26,0,1,1
100.0,0,65,14,1,1,1
100.0,0,5,12,1,1,1
100.0,1,9,24,1,1,1
100.0,1,11,29,1,1,1
100.0,1,29,28,1,1,1
100.0,1,12,49,0,1,1
100.0,0,0,0,0,0,0
100.0,1,22,0,0,1,1
100.0,0,11,3,0,1,1
100.0,1,40,14,1,1,1
100.0,1,14,7,1,1,1
100.0,1,10,15,1,1,1
100.0,1,11,5,1,1,1
100.0,0,19,9,1,1,1
100.0,1,48,10,0,1,1
100.0,1,8,157,0,1,1
100.0,1,3,1,1,1,1
100.0,0,5,0,0,1,1
100.0,1,10,60,1,1,1
100.0,0,37,24,1,1,1
100.0,1,4,36,0,1,1
100.0,1,7,13,0,1,1
100.0,0,4,35,0,1,1
100.0,1,18,48,1,1,1
100.0,1,13,56,1,1,1
100.0,1,32,36,1,1,1
100.0,0,0,27,0,1,1
100.0,1,41,50,1,1,1
100.0,1,11,77,1,1,1
100.0,1,14,37,1,1,1
100.0,0,6,49,1,1,1
100.0,1,5,64,1,1,1
100.0,1,23,553,1,1,1
100.0,1,21,83,0,1,1
100.0,1,23,34,0,1,1
100.0,1,13,19,0,1,1
100.0,0,8,103,1,1,1
100.0,1,15,42,1,1,1
100.0,0,1,1,1,1,1
100.0,0,6,33,1,1,1
100.0,0,10,37,1,1,1
100.0,1,13,34,1,1,1
100.0,0,7,19,1,1,1
100.0,1,7,44,1,1,1
100.0,0,9,20,0,1,1
100.0,1,21,15,1,1,1
100.0,1,12,71,1,1,1
100.0,1,12,331,1,1,1
100.0,1,5,10,1,1,1
100.0,1,6,127,1,1,1
100.0,0,5,13,1,1,1
100.0,0,20,27,1,1,1
100.0,1,12,74,1,1,1
100.0,1,5,8,1,1,1
100.0,0,7,3,0,1,1
100.0,0,1,15,1,1,1
100.0,1,22,1548,1,1,1
100.0,1,24,38,1,1,1
100.0,1,3,27,1,1,1
100.0,1,14,16,0,1,1
100.0,1,17,59,1,1,1
100.0,1,11,18,1,1,1
100.0,1,25,51,1,1,1
100.0,1,17,107,1,1,1
100.0,1,42,272,1,1,1
100.0,1,14,5,1,1,1
100.0,1,16,33,1,1,1
100.0,0,11,13,0,1,1
100.0,0,6,10,1,1,1
100.0,1,6,24,0,1,1
100.0,1,10,22,0,1,1
100.0,1,6,12,0,1,1
100.0,0,8,4,0,1,1
100.0,1,21,27,1,1,1
100.0,1,15,48,0,1,1
100.0,0,13,1,1,1,1
100.0,1,28,1398,1,1,1
100.0,1,3,187,0,1,1
100.0,0,15,5,1,1,1
100.0,1,13,29,1,1,1
100.0,1,16,46,1,1,1
100.0,1,13,4,1,1,1
100.0,1,18,2,1,1,1
100.0,1,21,52,1,1,1
100.0,1,12,344,1,1,1
100.0,1,39,31,1,1,1
100.0,1,24,79,0,1,1
100.0,1,2,11,1,1,1
100.0,1,127,41,0,1,1
100.0,1,15,58,1,1,1
100.0,1,15,10,1,1,1
100.0,1,102,159,1,1,1
100.0,1,27,69,1,1,1
100.0,0,8,52,0,1,1
100.0,0,11,5,1,1,1
100.0,1,11,44,0,1,1
100.0,1,5,11,1,1,1
100.0,1,36,60,1,1,1
100.0,1,13,63,1,1,1
100.0,1,15,29,1,1,1
100.0,1,12,10,0,1,1
100.0,1,19,111,1,1,1
100.0,0,5,16,0,1,1
100.0,1,56,72,1,1,1
100.0,0,8,98,1,1,1
100.0,0,12,23,1,1,1
100.0,1,8,39,1,1,1
100.0,1,1,79,1,1,1
100.0,1,18,73,1,1,1
100.0,0,22,59,1,1,1
100.0,0,5,28,1,1,1
100.0,1,21,33,1,1,1
100.0,1,19,34,1,1,1
100.0,1,10,3,1,1,1
100.0,0,2,4,1,1,1
100.0,1,8,10,1,1,1
100.0,1,5,32,0,1,1
100.0,1,4,425,1,1,1
100.0,1,14,170,1,1,1
100.0,1,7,9,1,1,1
100.0,1,11,12,1,1,1
100.0,1,6,23,1,1,1
100.0,1,13,65,1,1,1
100.0,1,24,396,1,1,1
100.0,1,5,49,1,1,1
100.0,1,13,16,1,1,1
100.0,1,29,138,1,1,1
100.0,0,13,11,1,1,1
100.0,0,14,14,0,1,1
100.0,0,14,22,0,1,1
100.0,1,15,17,0,1,1
100.0,1,4,29,1,1,1
100.0,1,27,25,0,1,1
100.0,1,10,5,1,1,1
100.0,1,108,16,1,1,1
100.0,1,35,10,0,1,1
100.0,1,25,28,1,1,1
100.0,1,5,18,1,1,1
100.0,0,5,1,1,1,1
100.0,1,18,16,0,1,1
100.0,1,21,0,1,1,1
100.0,1,40,46,1,1,1
100.0,1,19,0,1,1,1
